crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
2807,2017-01,E01006281,Burglary,Investigation complete; no suspect identified,-2.531191,53.52129,Wigan
2808,2017-01,E01006281,Burglary,Investigation complete; no suspect identified,-2.537825,53.524676,Wigan
2809,2017-01,E01006285,Burglary,Investigation complete; no suspect identified,-2.55221,53.533554,Wigan
2810,2017-01,E01006406,Burglary,Investigation complete; no suspect identified,-2.644343,53.52726,Wigan
2811,2017-01,E01006406,Burglary,Investigation complete; no suspect identified,-2.641248,53.526126,Wigan
2812,2017-01,E01006407,Burglary,Investigation complete; no suspect identified,-2.643281,53.523886,Wigan
2813,2017-01,E01006408,Burglary,Investigation complete; no suspect identified,-2.645318,53.528899,Wigan
2814,2017-01,E01006408,Burglary,Investigation complete; no suspect identified,-2.645318,53.528899,Wigan
2815,2017-01,E01006393,Burglary,Investigation complete; no suspect identified,-2.671617,53.520602,Wigan
2816,2017-01,E01006394,Burglary,Investigation complete; no suspect identified,-2.675721,53.523545,Wigan
2817,2017-01,E01006394,Burglary,Investigation complete; no suspect identified,-2.676818,53.518559,Wigan
2818,2017-01,E01006402,Burglary,Investigation complete; no suspect identified,-2.666942,53.525464,Wigan
2819,2017-01,E01006403,Burglary,Investigation complete; no suspect identified,-2.656807,53.518751,Wigan
2820,2017-01,E01006242,Burglary,Investigation complete; no suspect identified,-2.500947,53.519785,Wigan
2821,2017-01,E01006243,Burglary,Investigation complete; no suspect identified,-2.508206,53.520123,Wigan
2822,2017-01,E01006244,Burglary,Investigation complete; no suspect identified,-2.496309,53.522977,Wigan
2823,2017-01,E01006213,Burglary,Investigation complete; no suspect identified,-2.592369,53.525794,Wigan
2824,2017-01,E01006217,Burglary,Investigation complete; no suspect identified,-2.610755,53.530861,Wigan
2825,2017-01,E01006217,Burglary,Investigation complete; no suspect identified,-2.610755,53.530861,Wigan
2826,2017-01,E01006217,Burglary,Investigation complete; no suspect identified,-2.607228,53.531076,Wigan
2827,2017-01,E01006217,Burglary,Investigation complete; no suspect identified,-2.605544,53.529395,Wigan
2828,2017-01,E01006217,Burglary,Investigation complete; no suspect identified,-2.610755,53.530861,Wigan
2829,2017-01,E01006217,Burglary,Investigation complete; no suspect identified,-2.610755,53.530861,Wigan
2830,2017-01,E01006218,Burglary,Investigation complete; no suspect identified,-2.596443,53.522654,Wigan
2831,2017-01,E01006219,Burglary,Unable to prosecute suspect,-2.598462,53.518177,Wigan
2832,2017-01,E01006288,Burglary,Investigation complete; no suspect identified,-2.466252,53.521984,Wigan
2833,2017-01,E01006288,Burglary,Investigation complete; no suspect identified,-2.469166,53.522251,Wigan
2834,2017-01,E01006295,Burglary,Investigation complete; no suspect identified,-2.467698,53.515021,Wigan
2835,2017-01,E01006295,Burglary,Investigation complete; no suspect identified,-2.470395,53.513429,Wigan
2836,2017-01,E01006295,Burglary,Investigation complete; no suspect identified,-2.471286,53.514926,Wigan
2837,2017-01,E01006295,Burglary,Investigation complete; no suspect identified,-2.46891,53.51418,Wigan
2838,2017-01,E01006295,Burglary,Investigation complete; no suspect identified,-2.472312,53.514904,Wigan
2839,2017-01,E01006295,Burglary,Investigation complete; no suspect identified,-2.46891,53.51418,Wigan
2840,2017-01,E01006212,Burglary,Investigation complete; no suspect identified,-2.590256,53.515944,Wigan
2841,2017-01,E01006216,Burglary,Investigation complete; no suspect identified,-2.591589,53.504468,Wigan
2842,2017-01,E01006329,Burglary,Offender sent to prison,-2.559616,53.512855,Wigan
2843,2017-01,E01006329,Burglary,Investigation complete; no suspect identified,-2.559616,53.512855,Wigan
2844,2017-01,E01006282,Burglary,Investigation complete; no suspect identified,-2.53148,53.516687,Wigan
2845,2017-01,E01006282,Burglary,Investigation complete; no suspect identified,-2.532916,53.510964,Wigan
2846,2017-01,E01006283,Burglary,Investigation complete; no suspect identified,-2.526763,53.499935,Wigan
2847,2017-01,E01006283,Burglary,Investigation complete; no suspect identified,-2.526763,53.499935,Wigan
2848,2017-01,E01006283,Burglary,Investigation complete; no suspect identified,-2.526763,53.499935,Wigan
2849,2017-01,E01006283,Burglary,Investigation complete; no suspect identified,-2.532627,53.504727,Wigan
2850,2017-01,E01006283,Burglary,Investigation complete; no suspect identified,-2.528358,53.50338,Wigan
2851,2017-01,E01006284,Burglary,Investigation complete; no suspect identified,-2.534698,53.514776,Wigan
2852,2017-01,E01006284,Burglary,Unable to prosecute suspect,-2.535775,53.515221,Wigan
2853,2017-01,E01006336,Burglary,Investigation complete; no suspect identified,-2.52587,53.506959,Wigan
2854,2017-01,E01006336,Burglary,Investigation complete; no suspect identified,-2.523998,53.505574,Wigan
2855,2017-01,E01006336,Burglary,Investigation complete; no suspect identified,-2.522463,53.5119,Wigan
2856,2017-01,E01006337,Burglary,Status update unavailable,-2.519942,53.508001,Wigan
2857,2017-01,E01006381,Burglary,Investigation complete; no suspect identified,-2.461311,53.508709,Wigan
2858,2017-01,E01006250,Burglary,Investigation complete; no suspect identified,-2.434882,53.504611,Wigan
2859,2017-01,E01006250,Burglary,Investigation complete; no suspect identified,-2.4582,53.498456,Wigan
2860,2017-01,E01006251,Burglary,Investigation complete; no suspect identified,-2.458267,53.499139,Wigan
2861,2017-01,E01006379,Burglary,Investigation complete; no suspect identified,-2.42316,53.506909,Wigan
2862,2017-01,E01006379,Burglary,Investigation complete; no suspect identified,-2.420119,53.51349,Wigan
2863,2017-01,E01006380,Burglary,Unable to prosecute suspect,-2.437704,53.504861,Wigan
2864,2017-01,E01006380,Burglary,Investigation complete; no suspect identified,-2.431467,53.506852,Wigan
2865,2017-01,E01006380,Burglary,Investigation complete; no suspect identified,-2.437704,53.504861,Wigan
2866,2017-01,E01006380,Burglary,Investigation complete; no suspect identified,-2.431467,53.506852,Wigan
2867,2017-01,E01006380,Burglary,Court result unavailable,-2.4428009999999998,53.513669,Wigan
2868,2017-01,E01006380,Burglary,Investigation complete; no suspect identified,-2.445124,53.509364,Wigan
2869,2017-01,E01006380,Burglary,Court result unavailable,-2.431924,53.505862,Wigan
2870,2017-01,E01006385,Burglary,Investigation complete; no suspect identified,-2.458631,53.50489,Wigan
2871,2017-01,E01006385,Burglary,Investigation complete; no suspect identified,-2.452009,53.503181,Wigan
2872,2017-01,E01006385,Burglary,Investigation complete; no suspect identified,-2.44581,53.502898,Wigan
2873,2017-01,E01006385,Burglary,Investigation complete; no suspect identified,-2.451049,53.506465,Wigan
2874,2017-01,E01006328,Burglary,Investigation complete; no suspect identified,-2.52022,53.498679,Wigan
2875,2017-01,E01006328,Burglary,Investigation complete; no suspect identified,-2.520992,53.496473,Wigan
2876,2017-01,E01006328,Burglary,Investigation complete; no suspect identified,-2.521552,53.495446,Wigan
2877,2017-01,E01006328,Burglary,Investigation complete; no suspect identified,-2.525333,53.495232,Wigan
2878,2017-01,E01006328,Burglary,Investigation complete; no suspect identified,-2.52205,53.49797,Wigan
2879,2017-01,E01006333,Burglary,Investigation complete; no suspect identified,-2.518875,53.497156,Wigan
2880,2017-01,E01006333,Burglary,Investigation complete; no suspect identified,-2.513673,53.499561,Wigan
2881,2017-01,E01006333,Burglary,Investigation complete; no suspect identified,-2.515878,53.498697,Wigan
2882,2017-01,E01006333,Burglary,Offender sent to prison,-2.516059,53.496207,Wigan
2883,2017-01,E01006333,Burglary,Investigation complete; no suspect identified,-2.51422,53.497428,Wigan
2884,2017-01,E01006333,Burglary,Investigation complete; no suspect identified,-2.51422,53.497428,Wigan
2885,2017-01,E01006334,Burglary,Investigation complete; no suspect identified,-2.520167,53.500557,Wigan
2886,2017-01,E01006334,Burglary,Investigation complete; no suspect identified,-2.519325,53.501918,Wigan
2887,2017-01,E01006334,Burglary,Investigation complete; no suspect identified,-2.517554,53.502609,Wigan
2888,2017-01,E01006334,Burglary,Investigation complete; no suspect identified,-2.517554,53.502609,Wigan
2889,2017-01,E01006338,Burglary,Unable to prosecute suspect,-2.521439,53.504705,Wigan
2890,2017-01,E01006338,Burglary,Defendant found not guilty,-2.51504,53.50289,Wigan
2891,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.48333,53.503804,Wigan
2892,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.48333,53.503804,Wigan
2893,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.485164,53.506008,Wigan
2894,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.483531,53.50561,Wigan
2895,2017-01,E01006248,Burglary,Unable to prosecute suspect,-2.48496,53.506611,Wigan
2896,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.480232,53.505875,Wigan
2897,2017-01,E01006248,Burglary,Unable to prosecute suspect,-2.49289,53.500008,Wigan
2898,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.48333,53.503804,Wigan
2899,2017-01,E01006248,Burglary,Investigation complete; no suspect identified,-2.49289,53.500008,Wigan
2900,2017-01,E01006249,Burglary,Investigation complete; no suspect identified,-2.47931,53.492243,Wigan
2901,2017-01,E01006249,Burglary,Investigation complete; no suspect identified,-2.486465,53.49323,Wigan
2902,2017-01,E01006330,Burglary,Investigation complete; no suspect identified,-2.50644,53.498558,Wigan
2903,2017-01,E01006330,Burglary,Investigation complete; no suspect identified,-2.510812,53.503609,Wigan
2904,2017-01,E01006330,Burglary,Investigation complete; no suspect identified,-2.50644,53.498558,Wigan
2905,2017-01,E01006331,Burglary,Investigation complete; no suspect identified,-2.502681,53.501891,Wigan
2906,2017-01,E01006331,Burglary,Investigation complete; no suspect identified,-2.50424,53.501138,Wigan
2907,2017-01,E01006262,Burglary,Investigation complete; no suspect identified,-2.652331,53.504233,Wigan
2908,2017-01,E01006262,Burglary,Investigation complete; no suspect identified,-2.6343,53.5053,Wigan
2909,2017-01,E01006262,Burglary,Investigation complete; no suspect identified,-2.644204,53.509193,Wigan
2910,2017-01,E01006262,Burglary,Investigation complete; no suspect identified,-2.646844,53.510267,Wigan
2911,2017-01,E01006262,Burglary,Investigation complete; no suspect identified,-2.647454,53.508708,Wigan
2912,2017-01,E01006263,Burglary,Investigation complete; no suspect identified,-2.633531,53.49317,Wigan
2913,2017-01,E01006267,Burglary,Investigation complete; no suspect identified,-2.650694,53.497752,Wigan
2914,2017-01,E01006267,Burglary,Investigation complete; no suspect identified,-2.650694,53.497752,Wigan
2915,2017-01,E01006268,Burglary,Investigation complete; no suspect identified,-2.641887,53.499543,Wigan
2916,2017-01,E01006268,Burglary,Investigation complete; no suspect identified,-2.642608,53.492375,Wigan
2917,2017-01,E01006268,Burglary,Investigation complete; no suspect identified,-2.643016,53.499411,Wigan
2918,2017-01,E01006268,Burglary,Investigation complete; no suspect identified,-2.642608,53.492375,Wigan
2919,2017-01,E01006323,Burglary,Investigation complete; no suspect identified,-2.536697,53.502327,Wigan
2920,2017-01,E01006323,Burglary,Investigation complete; no suspect identified,-2.537202,53.501687,Wigan
2921,2017-01,E01006326,Burglary,Investigation complete; no suspect identified,-2.526496,53.497842,Wigan
2922,2017-01,E01006326,Burglary,Investigation complete; no suspect identified,-2.524743,53.498776,Wigan
2923,2017-01,E01006246,Burglary,Investigation complete; no suspect identified,-2.491565,53.493702999999996,Wigan
2924,2017-01,E01006246,Burglary,Investigation complete; no suspect identified,-2.482274,53.491827,Wigan
2925,2017-01,E01006246,Burglary,Investigation complete; no suspect identified,-2.482274,53.491827,Wigan
2926,2017-01,E01006246,Burglary,Investigation complete; no suspect identified,-2.481216,53.492865,Wigan
2927,2017-01,E01006247,Burglary,Investigation complete; no suspect identified,-2.499733,53.484582,Wigan
2928,2017-01,E01006247,Burglary,Investigation complete; no suspect identified,-2.498212,53.488526,Wigan
2929,2017-01,E01006247,Burglary,Investigation complete; no suspect identified,-2.500749,53.483814,Wigan
2930,2017-01,E01006252,Burglary,Investigation complete; no suspect identified,-2.493927,53.498449,Wigan
2931,2017-01,E01006297,Burglary,Investigation complete; no suspect identified,-2.501352,53.487694,Wigan
2932,2017-01,E01006297,Burglary,Investigation complete; no suspect identified,-2.501729,53.489014,Wigan
2933,2017-01,E01006335,Burglary,Investigation complete; no suspect identified,-2.505616,53.492656,Wigan
2934,2017-01,E01006335,Burglary,Offender sent to prison,-2.504874,53.493639,Wigan
2935,2017-01,E01006335,Burglary,Investigation complete; no suspect identified,-2.500691,53.492982,Wigan
2936,2017-01,E01006335,Burglary,Investigation complete; no suspect identified,-2.499172,53.491946,Wigan
2937,2017-01,E01006335,Burglary,Offender sent to prison,-2.504874,53.493639,Wigan
2938,2017-01,E01006220,Burglary,Investigation complete; no suspect identified,-2.606977,53.482944,Wigan
2939,2017-01,E01006221,Burglary,Investigation complete; no suspect identified,-2.631466,53.49017,Wigan
2940,2017-01,E01006226,Burglary,Investigation complete; no suspect identified,-2.637884,53.483969,Wigan
2941,2017-01,E01006223,Burglary,Investigation complete; no suspect identified,-2.629529,53.485533,Wigan
2942,2017-01,E01006223,Burglary,Investigation complete; no suspect identified,-2.635439,53.487704,Wigan
2943,2017-01,E01006223,Burglary,Investigation complete; no suspect identified,-2.629121,53.485499,Wigan
2944,2017-01,E01006225,Burglary,Investigation complete; no suspect identified,-2.63888,53.486004,Wigan
2945,2017-01,E01006225,Burglary,Investigation complete; no suspect identified,-2.643723,53.485421,Wigan
2946,2017-01,E01006264,Burglary,Investigation complete; no suspect identified,-2.65268,53.492599,Wigan
2947,2017-01,E01006264,Burglary,Investigation complete; no suspect identified,-2.650762,53.48941,Wigan
2948,2017-01,E01006265,Burglary,Investigation complete; no suspect identified,-2.643863,53.489636,Wigan
2949,2017-01,E01006265,Burglary,Investigation complete; no suspect identified,-2.645368,53.486563,Wigan
2950,2017-01,E01006265,Burglary,Investigation complete; no suspect identified,-2.642901,53.486855,Wigan
